stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
301839,"WYCKOFF AV/MENAHAN ST","",40.70141,-73.91436,"","",0,""
301840,"WYCKOFF AV/GREENE AV","",40.702309,-73.915924,"","",0,""
301841,"WYCKOFF AV/STANHOPE ST","",40.703119,-73.917182,"","",0,""
301846,"FLUSHING AV/THAMES ST","",40.705907,-73.925899,"","",0,""
301856,"GRAND ST/OLIVE ST","",40.712412,-73.938816,"","",0,""
301857,"GRAND ST/BUSHWICK AV","",40.711905,-73.941236,"","",0,""
301860,"METROPOLITAN AV/GRAHAM AV","",40.714513,-73.944865,"","",0,""
301875,"FLUSHING AV/MELROSE ST","",40.705555,-73.92643,"","",0,""
301879,"WYCKOFF AV/DE KALB AV","",40.704324,-73.91937,"","",0,""
301880,"WYCKOFF AV/STANHOPE ST","",40.703163,-73.917502,"","",0,""
301881,"WYCKOFF AV/HARMAN ST","",40.702268,-73.916072,"","",0,""
301882,"WYCKOFF AV/BLEECKER ST","",40.701396,-73.914572,"","",0,""
301883,"WYCKOFF AV/GROVE ST","",40.700553,-73.913041,"","",0,""
301919,"FLUSHING AV/WASHINGTON AV","",40.697647,-73.967907,"","",0,""
301920,"FLUSHING AV/RYERSON ST","",40.697567,-73.965902,"","",0,""
301925,"FLUSHING AV/WASHINGTON AV","",40.697784,-73.968426,"","",0,""
301931,"DE KALB AV/CARLTON AV","",40.689633,-73.972,"","",0,""
301933,"DE KALB AV/SOUTH PORTLAND AV","",40.689752,-73.974946,"","",0,""
301934,"DE KALB AV/FORT GREENE PL","",40.689826,-73.976966,"","",0,""
301943,"LINDEN BLVD/LOGAN ST","",40.666298,-73.873142,"","",0,""
301944,"LINDEN BLVD/ATKINS AV","",40.665257,-73.875603,"","",0,""
301945,"LINDEN BLVD/SHEPHERD AV","",40.664763,-73.876793,"","",0,""
301947,"ASHFORD ST/LINDEN BLVD","",40.662356,-73.880606,"","",0,""
301956,"PENNSYLVANIA AV/WORTMAN AV","",40.655845,-73.888435,"","",0,""
301957,"PENNSYLVANIA AV/STANLEY AV","",40.657304,-73.889508,"","",0,""
301958,"PENNSYLVANIA AV/LINDEN BLVD","",40.658316,-73.890316,"","",0,""
301959,"PENNSYLVANIA AV/HEGEMAN AV","",40.660226,-73.891812,"","",0,""
301960,"PENNSYLVANIA AV/NEW LOTS AV","",40.662151,-73.893256,"","",0,""
301961,"PENNSYLVANIA AV/RIVERDALE AV","",40.66308,-73.893563,"","",0,""
301962,"PENNSYLVANIA AV/LIVONIA AV","",40.665216,-73.894109,"","",0,""
301963,"PENNSYLVANIA AV/DUMONT AV","",40.666585,-73.894466,"","",0,""
301964,"PENNSYLVANIA AV/BLAKE AV","",40.668098,-73.894859,"","",0,""
301965,"PENNSYLVANIA AV/SUTTER AV","",40.669649,-73.895252,"","",0,""
301966,"PENNSYLVANIA AV/BELMONT AV","",40.670884,-73.895551,"","",0,""
301967,"PENNSYLVANIA AV/PITKIN AV","",40.672234,-73.895908,"","",0,""
301973,"JAMAICA AV/BROADWAY","",40.677004,-73.900089,"","",0,""
301976,"BROADWAY/EASTERN PKWY","",40.680135,-73.90557,"","",0,""
301977,"BROADWAY/ABERDEEN ST","",40.681143,-73.907315,"","",0,""
301978,"BROADWAY/GRANITE ST","",40.682028,-73.908833,"","",0,""
301979,"BROADWAY/CHAUNCEY ST","",40.68289,-73.910345,"","",0,""
301980,"BROADWAY/COOPER ST","",40.683723,-73.911815,"","",0,""
301982,"DECATUR ST/BUSHWICK AV","",40.685421,-73.910751,"","",0,""
301983,"DECATUR ST/EVERGREEN AV","",40.687139,-73.909077,"","",0,""
301984,"DECATUR ST/CENTRAL AV","",40.688526,-73.907705,"","",0,""
301985,"DECATUR ST/WILSON AV","",40.690007,-73.906254,"","",0,""
301986,"DECATUR ST/KNICKERBOCKER AV","",40.691472,-73.904816,"","",0,""
302013,"IRVING AV/COVERT ST","",40.693459,-73.904755,"","",0,""
302014,"SCHAEFER ST/KNICKERBOCKER AV","",40.691484,-73.906125,"","",0,""
302015,"SCHAEFER ST/WILSON AV","",40.690003,-73.907581,"","",0,""
302016,"SCHAEFER ST/CENTRAL AV","",40.6885,-73.909058,"","",0,""
302017,"SCHAEFER ST/EVERGREEN AV","",40.687055,-73.910477,"","",0,""
302018,"SCHAEFER ST/BROADWAY","",40.68449,-73.91299,"","",0,""
302019,"BROADWAY/ROCKAWAY AV","",40.683212,-73.91117,"","",0,""
302020,"BROADWAY/CHAUNCEY ST","",40.682435,-73.909794,"","",0,""
302022,"BROADWAY/HULL ST","",40.680211,-73.905914,"","",0,""
302028,"1 AV/56 ST","",40.647049,-74.022685,"","",0,""
302030,"PENNSYLVANIA AV/PITKIN AV","",40.671576,-73.895908,"","",0,""
302031,"PENNSYLVANIA AV/BELMONT AV","",40.670326,-73.895557,"","",0,""
302032,"PENNSYLVANIA AV/SUTTER AV","",40.66909,-73.895237,"","",0,""
302033,"PENNSYLVANIA AV/BLAKE AV","",40.667548,-73.894844,"","",0,""
302034,"PENNSYLVANIA AV/DUMONT AV","",40.666041,-73.894436,"","",0,""
302035,"PENNSYLVANIA AV/LIVONIA AV","",40.664297,-73.893995,"","",0,""
302036,"PENNSYLVANIA AV/RIVERDALE AV","",40.662925,-73.893653,"","",0,""
302037,"PENNSYLVANIA AV/NEW LOTS AV","",40.661583,-73.892974,"","",0,""
302038,"PENNSYLVANIA AV/HEGEMAN AV","",40.659661,-73.891535,"","",0,""
302039,"PENNSYLVANIA AV/LINDEN BLVD","",40.65811,-73.890433,"","",0,""
302040,"PENNSYLVANIA AV/STANLEY AV","",40.656674,-73.889368,"","",0,""
302049,"LINDEN BLVD/ESSEX ST","",40.664152,-73.877119,"","",0,""
302050,"LINDEN BLVD/ATKINS AV","",40.665214,-73.874651,"","",0,""
302051,"LINDEN BLVD/LOGAN ST","",40.666263,-73.872265,"","",0,""
302058,"PATCHEN AV/LAFAYETTE AV","",40.692479,-73.927904,"","",0,""
302059,"BROADWAY/GREENE AV","",40.691176,-73.925105,"","",0,""
302064,"BROADWAY/MACDONOUGH ST","",40.68432,-73.91312,"","",0,""
302073,"ATLANTIC AV/NEW JERSEY AV","",40.675687,-73.895992,"","",0,""
302074,"ATLANTIC AV/VERMONT ST","",40.675826,-73.894488,"","",0,""
302075,"ATLANTIC AV/BRADFORD ST","",40.676068,-73.892649,"","",0,""
302076,"ATLANTIC AV/VAN SICLEN AV","",40.676341,-73.890983,"","",0,""
302077,"ATLANTIC AV/SCHENCK AV","",40.676724,-73.889043,"","",0,""
302078,"ATLANTIC AV/WARWICK ST","",40.677199,-73.886941,"","",0,""
302080,"ATLANTIC AV/ELTON ST","",40.677921,-73.884203,"","",0,""
302081,"ATLANTIC AV/ESSEX ST","",40.678466,-73.882396,"","",0,""
302082,"ATLANTIC AV/BERRIMAN ST","",40.678972,-73.880607,"","",0,""
302086,"ATLANTIC AV/CRESCENT ST","",40.681649,-73.871202,"","",0,""
302087,"ATLANTIC AV/AUTUMN AV","",40.682165,-73.869391,"","",0,""
302088,"ATLANTIC AV/SHERIDAN AV","",40.682663,-73.867653,"","",0,""
302166,"ATLANTIC AV/GRANT AV","",40.682962,-73.867576,"","",0,""
302167,"BROADWAY/MADISON ST","",40.688459,-73.920063,"","",0,""
302170,"ATLANTIC AV/CRESCENT ST","",40.681721,-73.871923,"","",0,""
302172,"ATLANTIC AV/LOGAN ST","",40.680004,-73.877966,"","",0,""
302173,"ATLANTIC AV/HALE AV","",40.679396,-73.880072,"","",0,""
302174,"ATLANTIC AV/SHEPHERD AV","",40.678877,-73.881905,"","",0,""
302175,"ATLANTIC AV/LINWOOD ST","",40.678365,-73.88369,"","",0,""
302176,"ATLANTIC AV/CLEVELAND ST","",40.677991,-73.885018,"","",0,""
302177,"ATLANTIC AV/WARWICK ST","",40.677397,-73.887257,"","",0,""
302178,"ATLANTIC AV/BARBEY ST","",40.677001,-73.889007,"","",0,""
302179,"ATLANTIC AV/HENDRIX ST","",40.676651,-73.890777,"","",0,""
302180,"ATLANTIC AV/MILLER AV","",40.676321,-73.89258,"","",0,""
302181,"ATLANTIC AV/WYONA ST","",40.676166,-73.89369,"","",0,""
302182,"ATLANTIC AV/PENNSYLVANIA AV","",40.675852,-73.896631,"","",0,""
302193,"BROADWAY/SCHAEFFER ST","",40.684603,-73.913292,"","",0,""
302194,"BROADWAY/ELDERT ST","",40.685499,-73.91487,"","",0,""
302196,"BROADWAY/JEFFERSON AV","",40.687195,-73.917883,"","",0,""
302197,"BROADWAY/GATES AV","",40.689726,-73.922336,"","",0,""
302198,"BROADWAY/GROVE ST","",40.690619,-73.923871,"","",0,""
302252,"WEST ST/KENT ST","",40.730348,-73.959276,"","",0,""
302254,"GREENPOINT AV/MANHATTAN AV","",40.730102,-73.954444,"","",0,""
302255,"GREENPOINT AV/LEONARD ST","",40.730249,-73.953066,"","",0,""
302256,"GREENPOINT AV/McGUINNESS BLVD","",40.730383,-73.951691,"","",0,""
302257,"GREENPOINT AV/JEWEL ST","",40.730684,-73.948354,"","",0,""
302258,"GREENPOINT AV/HUMBOLDT ST","",40.731492,-73.945982,"","",0,""
302278,"MEEKER AV/KINGSLAND AV","",40.722413,-73.940944,"","",0,""
302279,"KINGSLAND AV/HERBERT ST","",40.72019,-73.940826,"","",0,""
302281,"KINGSLAND AV/WITHERS ST","",40.717884,-73.940442,"","",0,""
302282,"KINGSLAND AV/MASPETH AV","",40.715886,-73.940115,"","",0,""
302286,"METROPOLITAN AV/LEONARD ST","",40.7142,-73.948118,"","",0,""
302287,"METROPOLITAN AV/LORIMER ST","",40.714084,-73.949721,"","",0,""
302288,"METROPOLITAN AV/MACRI SQ","",40.714091,-73.952005,"","",0,""
302289,"MARCY AV/METROPOLITAN AV","",40.713659,-73.954689,"","",0,""
302291,"MARCY AV/S 2 ST","",40.710772,-73.95649,"","",0,""
302292,"MARCY AV/S 4 ST","",40.709501,-73.95729,"","",0,""
302293,"BROADWAY/MARCY AV","",40.708202,-73.957591,"","",0,""
302294,"BROADWAY/ROEBLING ST","",40.709362,-73.960501,"","",0,""
302297,"BEDFORD AV/BROADWAY","",40.71073,-73.963616,"","",0,""
302298,"BEDFORD AV/S 4 ST","",40.712146,-73.962724,"","",0,""
302299,"BEDFORD AV/S 2 ST","",40.713523,-73.961861,"","",0,""
302300,"GRAND ST/BEDFORD AV","",40.714667,-73.961579,"","",0,""
302304,"BROADWAY/KENT AV","",40.710842,-73.968417,"","",0,""
302306,"BROADWAY/WYTHE AV","",40.710487,-73.966188,"","",0,""
302308,"RALPH AV/MADISON ST","",40.687501,-73.923698,"","",0,""
302310,"BROADWAY/MARCY AV","",40.708638,-73.958417,"","",0,""
302311,"RODNEY ST/S 5 ST","",40.708916,-73.956082,"","",0,""
302312,"RODNEY ST/S 3 ST","",40.710246,-73.955254,"","",0,""
302314,"RODNEY ST/AINSLIE ST","",40.713361,-73.953313,"","",0,""
302315,"METROPOLITAN AV/UNION AV","",40.714022,-73.951176,"","",0,""
302317,"METROPOLITAN AV/LEONARD ST","",40.714212,-73.947213,"","",0,""
302319,"METROPOLITAN AV/GRAHAM AV","",40.714457,-73.944476,"","",0,""
302321,"KINGSLAND AV/SKILLMAN AV","",40.716268,-73.940066,"","",0,""
302322,"KINGSLAND AV/WITHERS ST","",40.71802,-73.940307,"","",0,""
302323,"KINGSLAND AV/RICHARDSON ST","",40.719724,-73.940626,"","",0,""
302346,"GREENPOINT AV/KINGSLAND AV","",40.732576,-73.943261,"","",0,""
302347,"GREENPOINT AV/N HENRY ST","",40.731956,-73.945043,"","",0,""
302348,"GREENPOINT AV/HUMBOLDT ST","",40.731524,-73.946259,"","",0,""
302349,"GREENPOINT AV/PROVOST ST","",40.730667,-73.949699,"","",0,""
302350,"GREENPOINT AV/McGUINNESS BLVD","",40.730433,-73.952028,"","",0,""
302351,"GREENPOINT AV/LEONARD ST","",40.730307,-73.953343,"","",0,""
302352,"GREENPOINT AV/MANHATTAN AV","",40.730201,-73.954683,"","",0,""
302355,"OLD FULTON ST/ELIZABETH PL","",40.702666,-73.993952,"","",0,""
302356,"OLD FULTON ST/HENRY ST","",40.701021,-73.991449,"","",0,""
302357,"CADMAN PLAZA WEST/MIDDAGH ST","",40.699591,-73.99129,"","",0,""
302358,"CADMAN PLAZA WEST/CLARK ST","",40.696696,-73.991464,"","",0,""
302359,"CADMAN PLAZA WEST/CADMAN TOWER","",40.698348,-73.991565,"","",0,""
302367,"FULTON ST/ASHLAND PL","",40.68785,-73.97845,"","",0,""
302368,"FULTON ST/LAFAYETTE AV","",40.687146,-73.97669,"","",0,""
302369,"FULTON ST/SOUTH PORTLAND AV","",40.686059,-73.974034,"","",0,""
302370,"FULTON ST/CARLTON AV","",40.68478,-73.970798,"","",0,""
302371,"FULTON ST/CLERMONT AV","",40.683904,-73.968617,"","",0,""
302372,"FULTON ST/CLINTON AV","",40.683332,-73.966593,"","",0,""
302374,"FULTON ST/WASHINGTON AV","",40.682882,-73.964338,"","",0,""
302375,"FULTON ST/SAINT JAMES PL","",40.682662,-73.9633,"","",0,""
302376,"FULTON ST/GRAND  AV","",40.682232,-73.961323,"","",0,""
302377,"FULTON ST/CLASSON AV","",40.681579,-73.958134,"","",0,""
302378,"FULTON ST/FRANKLIN AV","",40.680982,-73.955289,"","",0,""
302379,"FULTON ST/BEDFORD AV","",40.6805,-73.952805,"","",0,""
302380,"FULTON ST/NOSTRAND AV","",40.680301,-73.949161,"","",0,""
302381,"FULTON ST/MARCY AV","",40.680116,-73.945667,"","",0,""
302382,"FULTON ST/BROOKLYN AV","",40.680033,-73.944167,"","",0,""
302383,"FULTON ST/KINGSTON AV","",40.67988,-73.941381,"","",0,""
302413,"FULTON ST/TOMPKINS AV","",40.680063,-73.943102,"","",0,""
302414,"FULTON ST/NEW YORK AV","",40.680253,-73.946932,"","",0,""
302415,"FULTON ST/NOSTRAND AV","",40.680447,-73.949976,"","",0,""
302416,"FULTON ST/BEDFORD AV","",40.680795,-73.953757,"","",0,""
302418,"FULTON ST/CLASSON AV","",40.681878,-73.958919,"","",0,""
302419,"FULTON ST/GRAND AV","",40.682497,-73.961904,"","",0,""
302421,"FULTON ST/WASHINGTON AV","",40.6832,-73.965264,"","",0,""
302423,"FULTON ST/VANDERBILT AV","",40.683948,-73.968386,"","",0,""
302424,"FULTON ST/ADELPHI ST","",40.684791,-73.97047,"","",0,""
302426,"FULTON ST/GREENE AV","",40.68573,-73.972824,"","",0,""
302427,"FULTON ST/SOUTH ELLIOT PL","",40.686724,-73.975391,"","",0,""
302428,"FULTON ST/FORT GREENE PL","",40.68738,-73.977028,"","",0,""
302430,"FULTON ST/HUDSON AV","",40.688635,-73.980164,"","",0,""
302431,"FULTON ST/BOND ST","",40.689671,-73.982815,"","",0,""
302433,"FULTON ST/JAY ST","",40.691398,-73.987134,"","",0,""
302434,"JORALEMON ST/COURT ST","",40.693227,-73.990683,"","",0,""
302437,"CADMAN PLAZA WEST/TILLARY ST","",40.696635,-73.991161,"","",0,""
302440,"OLD FULTON ST/PROSPECT ST","",40.70106,-73.991106,"","",0,""
302445,"JAY ST/WILLOUGHBY ST","",40.692314,-73.987319,"","",0,""
302459,"PUTNAM AV/CLASSON AV","",40.683011,-73.958417,"","",0,""
302460,"PUTNAM AV/FRANKLIN AV","",40.683214,-73.956265,"","",0,""
302461,"PUTNAM AV/BEDFORD AV","",40.683501,-73.953654,"","",0,""
302462,"PUTNAM AV/NOSTRAND AV","",40.683851,-73.950477,"","",0,""
302463,"NOSTRAND AV/HANCOCK ST","",40.682207,-73.950024,"","",0,""
302464,"HALSEY ST/NOSTRAND AV","",40.681803,-73.949387,"","",0,""
302465,"HALSEY ST/MARCY AV","",40.682172,-73.946206,"","",0,""
302466,"HALSEY ST/TOMPKINS AV","",40.682503,-73.943314,"","",0,""
302467,"HALSEY ST/THROOP AV","",40.682831,-73.940495,"","",0,""
302468,"HALSEY ST/MARCUS GARVEY BLVD","",40.683158,-73.937613,"","",0,""
302469,"HALSEY ST/LEWIS AV","",40.683489,-73.934758,"","",0,""
302470,"HALSEY ST/STUYVESANT AV","",40.683828,-73.931822,"","",0,""
302471,"HALSEY ST/MALCOLM X BLVD","",40.684161,-73.928858,"","",0,""
302472,"HALSEY ST/PATCHEN AV","",40.684496,-73.925999,"","",0,""
302473,"HALSEY ST/RALPH AV","",40.68487,-73.922695,"","",0,""
302474,"HALSEY ST/HOWARD AV","",40.685176,-73.920038,"","",0,""
302475,"HALSEY ST/SARATOGA AV","",40.685492,-73.917286,"","",0,""
302476,"HALSEY ST/BROADWAY","",40.685678,-73.915671,"","",0,""
302477,"HALSEY ST/BUSHWICK AV","",40.687288,-73.91361,"","",0,""
302478,"HALSEY ST/EVERGREEN AV","",40.688769,-73.912155,"","",0,""
302479,"HALSEY ST/CENTRAL AV","",40.69025,-73.910699,"","",0,""
302480,"HALSEY ST/WILSON AV","",40.691786,-73.909194,"","",0,""
302481,"HALSEY ST/KNICKERBOCKER AV","",40.693192,-73.907814,"","",0,""
302482,"HALSEY ST/IRVING AV","",40.694769,-73.906243,"","",0,""
302483,"HALSEY ST/WYCKOFF AV","",40.696006,-73.905023,"","",0,""
302484,"WYCKOFF AV/WEIRFIELD ST","",40.69682,-73.906168,"","",0,""
302489,"WYCKOFF AV/MADISON ST","",40.698442,-73.909242,"","",0,""
302490,"WYCKOFF AV/JEFFERSON AV","",40.697177,-73.906979,"","",0,""
302491,"WYCKOFF AV/WEIRFIELD ST","",40.696605,-73.905949,"","",0,""
302492,"HALSEY ST/IRVING AV","",40.694345,-73.906828,"","",0,""
302493,"HALSEY ST/KNICKERBOCKER AV","",40.692732,-73.90839,"","",0,""
302494,"HALSEY ST/WILSON AV","",40.691254,-73.909862,"","",0,""
302495,"HALSEY ST/CENTRAL AV","",40.6898,-73.911291,"","",0,""
302496,"HALSEY ST/EVERGREEN AV","",40.688341,-73.912728,"","",0,""
302498,"HALSEY ST/BROADWAY","",40.685757,-73.915267,"","",0,""
302499,"HALSEY ST/SARATOGA AV","",40.685498,-73.918137,"","",0,""
302500,"HALSEY ST/HOWARD AV","",40.685193,-73.920816,"","",0,""
302501,"HALSEY ST/RALPH AV","",40.684885,-73.923525,"","",0,""
302502,"HALSEY ST/PATCHEN AV","",40.684508,-73.926806,"","",0,""
302503,"HALSEY ST/MALCOLM X BLVD","",40.684169,-73.929745,"","",0,""
302504,"HALSEY ST/STUYVESANT AV","",40.683822,-73.932639,"","",0,""
302505,"HALSEY ST/LEWIS AV","",40.6835,-73.935554,"","",0,""
302507,"HALSEY ST/THROOP AV","",40.682837,-73.941327,"","",0,""
302508,"HALSEY ST/TOMPKINS AV","",40.682506,-73.944201,"","",0,""
302509,"HALSEY ST/MARCY AV","",40.682243,-73.946469,"","",0,""
302511,"HALSEY ST/BEDFORD AV","",40.68145,-73.953374,"","",0,""
302512,"PUTNAM AV/BEDFORD AV","",40.683605,-73.954185,"","",0,""
302513,"PUTNAM AV/FRANKLIN AV","",40.68341,-73.955972,"","",0,""
302514,"PUTNAM AV/CLASSON AV","",40.68304,-73.959022,"","",0,""
302585,"GERRITSEN AV/AV V","",40.600173,-73.933453,"","",0,""
302586,"GERRITSEN AV/WHITNEY AV","",40.598506,-73.931596,"","",0,""
302588,"GERRITSEN AV/BIJOU AV","",40.596034,-73.92884,"","",0,""
302589,"GERRITSEN AV/CHANNEL AV","",40.594765,-73.92743,"","",0,""
302591,"GERRITSEN AV/EVERETT AV","",40.593164,-73.925642,"","",0,""
302592,"GERRITSEN AV/GOTHAM AV","",40.591897,-73.924218,"","",0,""
302593,"GERRITSEN AV/BARTLETT PL","",40.59123,-73.923462,"","",0,""
302594,"GERRITSEN AV/CYRUS AV","",40.590321,-73.922481,"","",0,""
302595,"GERRITSEN AV/SEBA AV","",40.589109,-73.921128,"","",0,""
302596,"GERRITSEN AV/LOIS AV","",40.587989,-73.919884,"","",0,""
302597,"GERRITSEN AV/GERRITSEN BEACH","",40.587137,-73.918938,"","",0,""
302598,"GERRITSEN AV/GERRITSEN BEACH","",40.587101,-73.918503,"","",0,""
302599,"GERRITSEN AV/LOIS AV","",40.587947,-73.919531,"","",0,""
302600,"GERRITSEN AV/SEBA AV","",40.589062,-73.920779,"","",0,""
302601,"GERRITSEN AV/CYRUS AV","",40.590282,-73.922135,"","",0,""
302602,"GERRITSEN AV/BARTLETT PL","",40.591232,-73.923203,"","",0,""
302603,"GERRITSEN AV/GOTHAM AV","",40.591837,-73.923872,"","",0,""
302604,"GERRITSEN AV/EVERETT AV","",40.593122,-73.9253,"","",0,""
302606,"GERRITSEN AV/CHANNEL AV","",40.595042,-73.927437,"","",0,""
302609,"GERRITSEN AV/WHITNEY AV","",40.598454,-73.931232,"","",0,""
302610,"GERRITSEN AV/AVENUE V","",40.600074,-73.933046,"","",0,""
302623,"FLATBUSH AV/LINCOLN RD","",40.660947,-73.961001,"","",0,""
302678,"39 ST/2 AV","",40.654972,-74.010181,"","",0,""
302679,"39 ST/3 AV","",40.65396,-74.008495,"","",0,""
302680,"39 ST/4 AV","",40.652335,-74.005795,"","",0,""
302681,"39 ST/5 AV","",40.651303,-74.004083,"","",0,""
302682,"39 ST/6 AV","",40.649686,-74.001423,"","",0,""
302683,"39 ST/7 AV","",40.648374,-73.999232,"","",0,""
302684,"39 ST/8 AV","",40.647018,-73.996987,"","",0,""
302686,"39 ST/10 AV","",40.644356,-73.992613,"","",0,""
302687,"39 ST/FORT HAMILTON PKWY","",40.642895,-73.990195,"","",0,""
302688,"39 ST/12 AV","",40.641698,-73.98821,"","",0,""
302692,"CHURCH AV/McDONALD AV","",40.64265,-73.979587,"","",0,""
302693,"CHURCH AV/E 3 ST","",40.643711,-73.977064,"","",0,""
302695,"CHURCH AV/OCEAN PKWY","",40.644999,-73.973952,"","",0,""
302696,"CHURCH AV/CONEY ISLAND AV","",40.646222,-73.971013,"","",0,""
302697,"CHURCH AV/WESTMINSTER RD","",40.647415,-73.968043,"","",0,""
302698,"CHURCH AV/RUGBY RD","",40.6481,-73.966292,"","",0,""
302699,"CHURCH AV/E 18 ST","",40.649313,-73.963199,"","",0,""
302700,"CHURCH AV/OCEAN AV","",40.650067,-73.960539,"","",0,""
302701,"CHURCH AV/FLATBUSH AV","",40.650362,-73.958218,"","",0,""
302702,"CHURCH AV/BEDFORD AV","",40.650455,-73.955969,"","",0,""
302707,"CHURCH AV/E 37 ST","",40.651042,-73.942939,"","",0,""
302708,"CHURCH AV/E 38 ST","",40.651129,-73.941481,"","",0,""
302710,"CHURCH AV/E 42 ST","",40.651325,-73.937686,"","",0,""
302711,"CHURCH AV/TROY AV","",40.65142,-73.935751,"","",0,""
302714,"CHURCH AV/E 48 ST","",40.651571,-73.932439,"","",0,""
302715,"CHURCH AV/UTICA AV","",40.651655,-73.930572,"","",0,""
302716,"CHURCH AV/E 52 ST","",40.652173,-73.928071,"","",0,""
302718,"CHURCH AV/E 56 ST","",40.652456,-73.924192,"","",0,""
302719,"CHURCH AV/KINGS HWY","",40.652394,-73.922293,"","",0,""
302721,"CHURCH AV/E 93 ST","",40.654123,-73.917856,"","",0,""
302722,"CHURCH AV/E 94 ST","",40.654816,-73.916683,"","",0,""
302723,"CHURCH AV/E 96 ST","",40.655855,-73.915074,"","",0,""
302724,"CHURCH AV/ROCKAWAY PKWY","",40.656401,-73.914223,"","",0,""
302736,"CHURCH AV/E 98 ST","",40.65664,-73.914132,"","",0,""
302737,"CHURCH AV/E 96 ST","",40.655549,-73.915813,"","",0,""
302740,"CHURCH AV/REMSEN AV","",40.652947,-73.919846,"","",0,""
302741,"CHURCH AV/RALPH AV","",40.652583,-73.92128,"","",0,""
302742,"CHURCH AV/KINGS HWY","",40.652581,-73.923403,"","",0,""
302743,"CHURCH AV/E 55 ST","",40.65252,-73.925501,"","",0,""
302745,"CHURCH AV/E 52 ST","",40.652154,-73.928856,"","",0,""
302747,"CHURCH AV/E 48 ST","",40.651652,-73.932431,"","",0,""
302748,"CHURCH AV/E 46 ST","",40.651606,-73.934681,"","",0,""
302749,"CHURCH AV/TROY AV","",40.651511,-73.936602,"","",0,""
302750,"CHURCH AV/E 42 ST","",40.651424,-73.93845,"","",0,""
302753,"CHURCH AV/BROOKLYN AV","",40.651161,-73.944238,"","",0,""
302758,"CHURCH AV/BEDFORD AV","",40.650576,-73.956268,"","",0,""
302759,"CHURCH AV/FLATBUSH AV","",40.650341,-73.959407,"","",0,""
302760,"CHURCH AV/OCEAN AV","",40.650056,-73.961454,"","",0,""
302761,"CHURCH AV/E 18 ST","",40.649346,-73.963494,"","",0,""
302763,"CHURCH AV/RUGBY RD","",40.647941,-73.967066,"","",0,""
302764,"CHURCH AV/WESTMINSTER RD","",40.647267,-73.968782,"","",0,""
302765,"CHURCH AV/CONEY ISLAND AV","",40.64651,-73.97071,"","",0,""
302766,"CHURCH AV/E 7 ST","",40.645396,-73.973514,"","",0,""
302767,"CHURCH AV/E 5 ST","",40.644332,-73.975965,"","",0,""
302768,"CHURCH AV/E 3 ST","",40.643558,-73.977836,"","",0,""
302771,"CHURCH AV/CHESTER AV","",40.641445,-73.982859,"","",0,""
302772,"13 AV/37 ST","",40.641846,-73.985129,"","",0,""
302773,"39 ST/13 AV","",40.640916,-73.986646,"","",0,""
302774,"39 ST/12 AV","",40.642204,-73.988772,"","",0,""
302775,"39 ST/FORT HAMILTON PKWY","",40.643422,-73.990793,"","",0,""
302776,"39 ST/10 AV","",40.644894,-73.993225,"","",0,""
302777,"39 ST/9 AV","",40.645918,-73.994923,"","",0,""
302778,"39 ST/8 AV","",40.647523,-73.997614,"","",0,""
302779,"39 ST/7 AV","",40.64886,-73.999823,"","",0,""
302780,"39 ST/6 AV","",40.650183,-74.002014,"","",0,""
302781,"39 ST/5 AV","",40.651232,-74.003752,"","",0,""
302782,"39 ST/4 AV","",40.652898,-74.006512,"","",0,""
302783,"39 ST/3 AV","",40.653699,-74.007835,"","",0,""
302784,"39 ST/2 AV","",40.655557,-74.010805,"","",0,""
302786,"W 37 ST/MERMAID AV","",40.574968,-74.002804,"","",0,""
302787,"W 37 ST/NEPTUNE AV","",40.57719,-74.003225,"","",0,""
302789,"W 33 ST/BAY VIEW AV","",40.580685,-74.000763,"","",0,""
302791,"W 33 ST/NEPTUNE AV","",40.577395,-74.000262,"","",0,""
302792,"W 33 ST/MERMAID AV","",40.575094,-73.999701,"","",0,""
302793,"W 33 ST/SURF AV","",40.572991,-73.999298,"","",0,""
302794,"SURF AV/W 29 ST","",40.57275,-73.995094,"","",0,""
302797,"SURF AV/W 23 ST","",40.573924,-73.989797,"","",0,""
302798,"SURF AV/W 21 ST","",40.574647,-73.987239,"","",0,""
302799,"MERMAID AV/W 17 ST","",40.576569,-73.984454,"","",0,""
302802,"SURF AV/W 10 ST","",40.575351,-73.977435,"","",0,""
302803,"SURF AV/W 6 ST","",40.574976,-73.974593,"","",0,""
302804,"W 5 ST/SEA BREEZE AV","",40.57592,-73.972962,"","",0,""
302806,"W 5 ST/NEPTUNE AV","",40.579542,-73.971856,"","",0,""
302807,"NEPTUNE AV/OCEAN PKWY","",40.580154,-73.968083,"","",0,""
302810,"AVENUE Z/OCEAN PKWY","",40.586675,-73.965476,"","",0,""
302811,"AVENUE Z/E 7 ST","",40.587039,-73.96216,"","",0,""
302812,"AVENUE Z/CONEY ISLAND AV","",40.587214,-73.960547,"","",0,""
302813,"AVENUE Z/E 12 ST","",40.58746,-73.958319,"","",0,""
302814,"AVENUE Z/E 13 ST","",40.587731,-73.955805,"","",0,""
302818,"AVENUE Z/OCEAN AV","",40.588494,-73.948888,"","",0,""
302819,"AVENUE Z/E 22 ST","",40.588696,-73.947059,"","",0,""
